TimeStamp (ms), Device type, Position x, Position y, Position z, Rotation w, Rotation x, Rotation y, Rotation z, Primary value, Nib value, Grip value, Touchpad X value, Touchpad Y value, Button AX, Button BY
89.04984, Hmd, 0.1261497, 1.093656, 0.3565371, 0.8911245, 0.4085495, 0.1885729, 0.0585222, 0, 0, 0, 0, 0, 0, 0
89.04984, Primary, 0.2652262, 0.7234916, 0.4796884, 0.7297167, 0.6106728, -0.2733536, 0.1409617, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.04984, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414318, -0.1833716, -0.402062, 0, 0, 0, 0, 0, 0, 0
89.06381, Hmd, 0.1259917, 1.093683, 0.3565637, 0.8912049, 0.40849, 0.1882605, 0.0587178, 0, 0, 0, 0, 0, 0, 0
89.06381, Primary, 0.2637056, 0.7235208, 0.4788389, 0.7283586, 0.6110075, -0.2764509, 0.1404937, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.06381, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639629, 0.2414321, -0.1833719, -0.4020613, 0, 0, 0, 0, 0, 0, 0
89.07735, Hmd, 0.1259134, 1.093733, 0.3565235, 0.8913041, 0.4082582, 0.1883299, 0.05860187, 0, 0, 0, 0, 0, 0, 0
89.07735, Primary, 0.2624153, 0.7234849, 0.4782048, 0.7281807, 0.6104616, -0.2776055, 0.1415088, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.07735, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414318, -0.1833716, -0.402062, 0, 0, 0, 0, 0, 0, 0
89.09138, Hmd, 0.1257722, 1.093783, 0.3565132, 0.8914028, 0.4082294, 0.1879346, 0.05856983, 0, 0, 0, 0, 0, 0, 0
89.09138, Primary, 0.261479, 0.7234154, 0.4777152, 0.7281487, 0.6100736, -0.2772868, 0.1439506, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.09138, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414319, -0.1833715, -0.4020623, 0, 0, 0, 0, 0, 0, 0
89.10541, Hmd, 0.1256244, 1.09384, 0.3565, 0.8916144, 0.4079003, 0.1876473, 0.05856207, 0, 0, 0, 0, 0, 0, 0
89.10541, Primary, 0.2604896, 0.7234846, 0.4772394, 0.7281802, 0.6092533, -0.2781665, 0.145559, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.10541, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639628, 0.2414326, -0.183371, -0.4020618, 0, 0, 0, 0, 0, 0, 0
89.11913, Hmd, 0.125608, 1.093991, 0.3564865, 0.891813, 0.4076534, 0.1872191, 0.05862701, 0, 0, 0, 0, 0, 0, 0
89.11913, Primary, 0.2594915, 0.7235457, 0.4766481, 0.7275792, 0.6094622, -0.2791179, 0.1458686, 0, 0, 0, -0.007583737, -0.001815796, 0, 0
89.11913, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639628, 0.2414316, -0.183371, -0.4020625, 0, 0, 0, 0, 0, 0, 0
89.13323, Hmd, 0.125479, 1.094112, 0.3565251, 0.8920577, 0.4073555, 0.1867409, 0.0585026, 0, 0, 0, 0, 0, 0, 0
89.13323, Primary, 0.258302, 0.7236115, 0.4760844, 0.7268615, 0.6093813, -0.2814793, 0.1452455, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.13323, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639626, 0.2414327, -0.1833709, -0.4020623, 0, 0, 0, 0, 0, 0, 0
89.14693, Hmd, 0.1253302, 1.094234, 0.3565393, 0.892321, 0.4069807, 0.1863123, 0.05846062, 0, 0, 0, 0, 0, 0, 0
89.14693, Primary, 0.2569023, 0.723592, 0.4752896, 0.7255875, 0.6095487, -0.2848237, 0.1443904, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.14693, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414326, -0.1833722, -0.4020618, 0, 0, 0, 0, 0, 0, 0
89.1611, Hmd, 0.1253658, 1.09437, 0.3565072, 0.8925376, 0.4065775, 0.1862232, 0.05824419, 0, 0, 0, 0, 0, 0, 0
89.1611, Primary, 0.2552617, 0.7234502, 0.474251, 0.7239549, 0.6101661, -0.2879867, 0.1437025, 0, 0, 0, -0.007583737, -0.001815796, 0, 0
89.1611, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414318, -0.1833716, -0.402062, 0, 0, 0, 0, 0, 0, 0
89.17507, Hmd, 0.1252876, 1.094517, 0.3564645, 0.8926898, 0.4061856, 0.1863482, 0.05824474, 0, 0, 0, 0, 0, 0, 0
89.17507, Primary, 0.2537532, 0.7230884, 0.4731562, 0.7222947, 0.6106418, -0.2900435, 0.1458825, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.17507, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.241432, -0.1833713, -0.4020622, 0, 0, 0, 0, 0, 0, 0
89.18882, Hmd, 0.125223, 1.094692, 0.3563983, 0.8928493, 0.4057445, 0.1865886, 0.05810655, 0, 0, 0, 0, 0, 0, 0
89.18882, Primary, 0.2528394, 0.7227606, 0.4722574, 0.7213601, 0.611435, -0.2882713, 0.1506205, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.18882, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.241432, -0.1833713, -0.4020622, 0, 0, 0, 0, 0, 0, 0
89.20263, Hmd, 0.1253432, 1.094863, 0.3563039, 0.8930146, 0.4054325, 0.1865418, 0.05789411, 0, 0, 0, 0, 0, 0, 0
89.20263, Primary, 0.2522733, 0.7228109, 0.4720151, 0.7223033, 0.6100329, -0.2862555, 0.1555489, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.20263, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639625, 0.2414322, -0.1833714, -0.4020621, 0, 0, 0, 0, 0, 0, 0
89.21687, Hmd, 0.1252604, 1.09502, 0.356211, 0.8931296, 0.4050879, 0.1866656, 0.05813144, 0, 0, 0, 0, 0, 0, 0
89.21687, Primary, 0.2517995, 0.723147, 0.47186, 0.7229916, 0.6090122, -0.2858693, 0.1570539, 0, 0, 0, -0.007583737, -0.001815796, 0, 0
89.21687, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414321, -0.1833717, -0.402062, 0, 0, 0, 0, 0, 0, 0
89.23046, Hmd, 0.12518, 1.095196, 0.3560987, 0.893293, 0.4048465, 0.1862859, 0.05852041, 0, 0, 0, 0, 0, 0, 0
89.23046, Primary, 0.2512473, 0.7234466, 0.4715681, 0.7226458, 0.6090596, -0.2870833, 0.1562458, 0, 0, 0, -0.007583737, -0.001815796, 0, 0
89.23046, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639629, 0.2414321, -0.1833719, -0.4020613, 0, 0, 0, 0, 0, 0, 0
89.24471, Hmd, 0.1252578, 1.095423, 0.3560641, 0.8934035, 0.4045439, 0.1863611, 0.05868432, 0, 0, 0, 0, 0, 0, 0
89.24471, Primary, 0.2509489, 0.7234898, 0.4714372, 0.7222639, 0.6093501, -0.2882909, 0.1546466, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.24471, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639625, 0.2414322, -0.1833714, -0.4020621, 0, 0, 0, 0, 0, 0, 0
89.25889, Hmd, 0.1251932, 1.095656, 0.3559331, 0.8936443, 0.4041635, 0.1861105, 0.05843407, 0, 0, 0, 0, 0, 0, 0
89.25889, Primary, 0.2505904, 0.723407, 0.4712675, 0.7221067, 0.6093732, -0.2893299, 0.153344, 0, 0, 0, -0.007583737, -0.001815796, 0, 0
89.25889, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.241432, -0.1833713, -0.4020622, 0, 0, 0, 0, 0, 0, 0
89.27266, Hmd, 0.1251085, 1.095879, 0.3558019, 0.8938882, 0.4038109, 0.185816, 0.05807713, 0, 0, 0, 0, 0, 0, 0
89.27266, Primary, 0.2508275, 0.7232223, 0.4713523, 0.7220569, 0.6092569, -0.2894016, 0.1539051, 0, 0, 0, -0.007583737, -0.001815796, 0, 0
89.27266, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414326, -0.183371, -0.4020618, 0, 0, 0, 0, 0, 0, 0
89.28655, Hmd, 0.1249918, 1.096139, 0.3557388, 0.8941651, 0.4033553, 0.18562, 0.05760635, 0, 0, 0, 0, 0, 0, 0
89.28655, Primary, 0.2515441, 0.7232561, 0.471685, 0.7225607, 0.6093186, -0.2879785, 0.1539654, 0, 0, 0, -0.007583737, -0.001815796, 0, 0
89.28655, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414319, -0.1833716, -0.402062, 0, 0, 0, 0, 0, 0, 0
89.30069, Hmd, 0.1248246, 1.096368, 0.3556325, 0.8946325, 0.4024983, 0.1852384, 0.05757423, 0, 0, 0, 0, 0, 0, 0
89.30069, Primary, 0.2518272, 0.7233833, 0.4718111, 0.7228831, 0.6092018, -0.2874415, 0.1539176, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.30069, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639623, 0.2414327, -0.1833721, -0.4020622, 0, 0, 0, 0, 0, 0, 0
89.31439, Hmd, 0.1245465, 1.096596, 0.3556239, 0.895025, 0.4017805, 0.1848573, 0.05771227, 0, 0, 0, 0, 0, 0, 0
89.31439, Primary, 0.252102, 0.7237184, 0.4719183, 0.7233358, 0.6091954, -0.2868683, 0.1528824, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.31439, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639625, 0.2414328, -0.1833716, -0.4020616, 0, 0, 0, 0, 0, 0, 0
89.32803, Hmd, 0.124411, 1.097085, 0.3557453, 0.8954718, 0.4009035, 0.1845047, 0.0580064, 0, 0, 0, 0, 0, 0, 0
89.32803, Primary, 0.2527071, 0.7251212, 0.4723048, 0.7241063, 0.607366, -0.2911551, 0.1483415, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.32803, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639625, 0.2414322, -0.1833714, -0.4020621, 0, 0, 0, 0, 0, 0, 0
89.34219, Hmd, 0.1242416, 1.09742, 0.3557937, 0.8960921, 0.3996608, 0.1840349, 0.05849307, 0, 0, 0, 0, 0, 0, 0
89.34219, Primary, 0.2531123, 0.725987, 0.4725463, 0.7249578, 0.6061341, -0.293361, 0.1448343, 0, 0, 0, -0.007583737, -0.001815796, 0, 0
89.34219, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414319, -0.1833716, -0.4020623, 0, 0, 0, 0, 0, 0, 0
89.35608, Hmd, 0.1239367, 1.0979, 0.3558584, 0.8968359, 0.3981874, 0.1834871, 0.05886231, 0, 0, 0, 0, 0, 0, 0
89.35608, Primary, 0.2533444, 0.7268422, 0.4725362, 0.7254621, 0.6053854, -0.2954966, 0.14105, 0, 0, 0, -0.007614255, -0.001815796, 0, 0
89.35608, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639624, 0.241433, -0.1833716, -0.4020622, 0, 0, 0, 0, 0, 0, 0
89.36971, Hmd, 0.1236, 1.098358, 0.3560782, 0.8978419, 0.3962291, 0.1827645, 0.05898809, 0, 0, 0, 0, 0, 0, 0
89.36971, Primary, 0.2535273, 0.728132, 0.4725138, 0.7271904, 0.602892, -0.2985639, 0.1362899, 0, 0, 0, -0.007614255, -0.001785278, 0, 0
89.36971, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639625, 0.2414322, -0.1833714, -0.4020621, 0, 0, 0, 0, 0, 0, 0
89.38414, Hmd, 0.1232611, 1.098889, 0.356211, 0.8988674, 0.3942777, 0.1819231, 0.05904648, 0, 0, 0, 0, 0, 0, 0
89.38414, Primary, 0.2540116, 0.7290751, 0.4726775, 0.7287957, 0.6008704, -0.2997082, 0.1341144, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.38414, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414308, -0.183372, -0.4020627, 0, 0, 0, 0, 0, 0, 0
89.39793, Hmd, 0.122996, 1.099341, 0.3562775, 0.899865, 0.3924443, 0.1809441, 0.05907377, 0, 0, 0, 0, 0, 0, 0
89.39793, Primary, 0.2549986, 0.7297941, 0.4730741, 0.7307035, 0.5995056, -0.2976791, 0.1343602, 0, 0, 0, -0.007614255, -0.001785278, 0, 0
89.39793, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639624, 0.2414329, -0.1833716, -0.4020622, 0, 0, 0, 0, 0, 0, 0
89.4118, Hmd, 0.1226658, 1.099781, 0.3563435, 0.9007936, 0.3907941, 0.1797875, 0.05939084, 0, 0, 0, 0, 0, 0, 0
89.4118, Primary, 0.2560334, 0.7305621, 0.4735099, 0.7329131, 0.5976886, -0.2959171, 0.1343125, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.4118, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639624, 0.2414318, -0.1833716, -0.4020629, 0, 0, 0, 0, 0, 0, 0
89.42616, Hmd, 0.1223371, 1.100304, 0.3563786, 0.90172, 0.3891179, 0.178472, 0.06030113, 0, 0, 0, 0, 0, 0, 0
89.42616, Primary, 0.2570827, 0.7316264, 0.4740841, 0.7353553, 0.5948939, -0.2957383, 0.1337637, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.42616, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414318, -0.1833716, -0.402062, 0, 0, 0, 0, 0, 0, 0
89.43973, Hmd, 0.1221217, 1.100919, 0.3567787, 0.902633, 0.3874278, 0.1773127, 0.06093927, 0, 0, 0, 0, 0, 0, 0
89.43973, Primary, 0.2579689, 0.7334595, 0.47452, 0.7383957, 0.5917229, -0.2966199, 0.1290444, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.43973, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639624, 0.2414345, -0.1833714, -0.4020611, 0, 0, 0, 0, 0, 0, 0
89.45327, Hmd, 0.1218065, 1.101459, 0.3570186, 0.9036883, 0.3853674, 0.1761148, 0.06183024, 0, 0, 0, 0, 0, 0, 0
89.45327, Primary, 0.2587622, 0.735844, 0.4749001, 0.7408638, 0.5878105, -0.30041, 0.1239091, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.45327, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639626, 0.2414321, -0.1833717, -0.4020622, 0, 0, 0, 0, 0, 0, 0
89.46761, Hmd, 0.1213699, 1.102078, 0.3571779, 0.9047967, 0.3832634, 0.174678, 0.06276879, 0, 0, 0, 0, 0, 0, 0
89.46761, Primary, 0.259607, 0.7385845, 0.4760375, 0.7458524, 0.580651, -0.3038156, 0.1193506, 0, 0, 0, -0.007614255, -0.001785278, 0, 0
89.46761, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639628, 0.2414326, -0.183371, -0.4020618, 0, 0, 0, 0, 0, 0, 0
89.48135, Hmd, 0.1210349, 1.102638, 0.3574275, 0.9059238, 0.3811027, 0.1732515, 0.06361353, 0, 0, 0, 0, 0, 0, 0
89.48135, Primary, 0.2605296, 0.7416168, 0.4772958, 0.7514324, 0.572163, -0.3075154, 0.1158151, 0, 0, 0, -0.007614255, -0.001785278, 0, 0
89.48135, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639622, 0.2414323, -0.1833718, -0.4020628, 0, 0, 0, 0, 0, 0, 0
89.49545, Hmd, 0.1204824, 1.103257, 0.3575787, 0.9071498, 0.3788096, 0.1716045, 0.0643003, 0, 0, 0, 0, 0, 0, 0
89.49545, Primary, 0.26186, 0.7446941, 0.4788711, 0.7581012, 0.5635321, -0.308115, 0.1130447, 0, 0, 0, -0.007583737, -0.001754761, 0, 0
89.49545, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414318, -0.1833716, -0.402062, 0, 0, 0, 0, 0, 0, 0
89.5097, Hmd, 0.1199619, 1.103943, 0.3577724, 0.9083771, 0.376478, 0.1698797, 0.06523984, 0, 0, 0, 0, 0, 0, 0
89.5097, Primary, 0.2634504, 0.7477233, 0.4807922, 0.7658159, 0.5550278, -0.3057548, 0.1094726, 0, 0, 0, -0.007583737, -0.001754761, 0, 0
89.5097, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414319, -0.1833715, -0.4020623, 0, 0, 0, 0, 0, 0, 0
89.52312, Hmd, 0.1195951, 1.104554, 0.3579055, 0.9095712, 0.3742142, 0.1681108, 0.06620301, 0, 0, 0, 0, 0, 0, 0
89.52312, Primary, 0.2649047, 0.7510339, 0.4832018, 0.7752567, 0.5457462, -0.3015455, 0.1010365, 0, 0, 0, -0.007583737, -0.001754761, 0, 0
89.52312, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639626, 0.2414315, -0.1833721, -0.4020625, 0, 0, 0, 0, 0, 0, 0
89.53716, Hmd, 0.1190813, 1.105209, 0.3579324, 0.9107331, 0.3718749, 0.1665623, 0.06731564, 0, 0, 0, 0, 0, 0, 0
89.53716, Primary, 0.2664878, 0.7541546, 0.485667, 0.7835298, 0.5335762, -0.3020464, 0.1007242, 0, 0, 0, -0.007614255, -0.001754761, 0, 0
89.53716, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639628, 0.241432, -0.1833714, -0.402062, 0, 0, 0, 0, 0, 0, 0
89.55054, Hmd, 0.1185604, 1.10581, 0.3579322, 0.9118971, 0.3695249, 0.1649296, 0.0685083, 0, 0, 0, 0, 0, 0, 0
89.55054, Primary, 0.2687075, 0.7573946, 0.488492, 0.7921535, 0.521207, -0.3003991, 0.102939, 0, 0, 0, -0.007614255, -0.001785278, 0, 0
89.55054, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414322, -0.1833714, -0.4020619, 0, 0, 0, 0, 0, 0, 0
89.56497, Hmd, 0.117884, 1.106411, 0.3578766, 0.9129618, 0.3675249, 0.1631034, 0.06945258, 0, 0, 0, 0, 0, 0, 0
89.56497, Primary, 0.2709206, 0.7596414, 0.4910849, 0.797879, 0.5100756, -0.3018402, 0.1100201, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.56497, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414322, -0.1833714, -0.4020619, 0, 0, 0, 0, 0, 0, 0
89.57904, Hmd, 0.1172228, 1.106947, 0.3578903, 0.9139267, 0.3656229, 0.1616211, 0.07025954, 0, 0, 0, 0, 0, 0, 0
89.57904, Primary, 0.2729021, 0.7616518, 0.4939669, 0.8032722, 0.4990143, -0.3038168, 0.1159041, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.57904, Ndh, -0.3318572, 0.7379246, 0.3387065, 0.8639628, 0.2414317, -0.1833702, -0.4020625, 0, 0, 0, 0, 0, 0, 0
89.59266, Hmd, 0.1166373, 1.10748, 0.357849, 0.9148609, 0.3638958, 0.1598215, 0.07117806, 0, 0, 0, 0, 0, 0, 0
89.59266, Primary, 0.2751309, 0.7636527, 0.4970975, 0.8097497, 0.4883987, -0.3022931, 0.1199626, 0, 0, 0, -0.007583737, -0.001754761, 0, 0
89.59266, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414322, -0.1833714, -0.4020619, 0, 0, 0, 0, 0, 0, 0
89.60658, Hmd, 0.1159433, 1.108011, 0.3577679, 0.9157857, 0.3621825, 0.1580595, 0.07195571, 0, 0, 0, 0, 0, 0, 0
89.60658, Primary, 0.2779175, 0.7653093, 0.5005, 0.8168352, 0.4790636, -0.2968665, 0.1230795, 0, 0, 0, -0.007583737, -0.001754761, 0, 0
89.60658, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639628, 0.241432, -0.1833714, -0.402062, 0, 0, 0, 0, 0, 0, 0
89.62093, Hmd, 0.1154514, 1.108581, 0.3578243, 0.9165029, 0.3607264, 0.1568754, 0.07272637, 0, 0, 0, 0, 0, 0, 0
89.62093, Primary, 0.2803846, 0.7669861, 0.5038828, 0.8239325, 0.4686791, -0.2934327, 0.1239857, 0, 0, 0, -0.007583737, -0.001754761, 0, 0
89.62093, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639631, 0.2414316, -0.1833717, -0.4020615, 0, 0, 0, 0, 0, 0, 0
89.63442, Hmd, 0.1150037, 1.109122, 0.3578395, 0.917212, 0.3591312, 0.1558773, 0.07381893, 0, 0, 0, 0, 0, 0, 0
89.63442, Primary, 0.2826242, 0.7686092, 0.5073147, 0.8309486, 0.4585487, -0.2904093, 0.1221467, 0, 0, 0, -0.007583737, -0.001754761, 0, 0
89.63442, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.241432, -0.1833713, -0.4020622, 0, 0, 0, 0, 0, 0, 0
89.64873, Hmd, 0.1143682, 1.109588, 0.3577737, 0.9178706, 0.3574292, 0.1552991, 0.07510138, 0, 0, 0, 0, 0, 0, 0
89.64873, Primary, 0.2848976, 0.7702648, 0.511696, 0.8400257, 0.44555, -0.286492, 0.1173212, 0, 0, 0, -0.007614255, -0.001754761, 0, 0
89.64873, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639624, 0.241432, -0.1833711, -0.4020628, 0, 0, 0, 0, 0, 0, 0
89.66267, Hmd, 0.1139057, 1.110033, 0.3578735, 0.9184628, 0.355943, 0.1545216, 0.07651036, 0, 0, 0, 0, 0, 0, 0
89.66267, Primary, 0.2875537, 0.7720642, 0.51612, 0.8509676, 0.4342353, -0.2754141, 0.1069615, 0, 0, 0, -0.007583737, -0.001754761, 0, 0
89.66267, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639626, 0.2414321, -0.1833717, -0.4020622, 0, 0, 0, 0, 0, 0, 0
89.6767, Hmd, 0.113251, 1.110686, 0.3578792, 0.9190325, 0.3544002, 0.1538405, 0.07818457, 0, 0, 0, 0, 0, 0, 0
89.6767, Primary, 0.2901483, 0.7738863, 0.5203542, 0.8609077, 0.4222118, -0.2659546, 0.09921374, 0, 0, 0, -0.007583737, -0.001754761, 0, 0
89.6767, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639628, 0.2414327, -0.1833709, -0.4020618, 0, 0, 0, 0, 0, 0, 0
89.69057, Hmd, 0.1127281, 1.111145, 0.3580203, 0.9195148, 0.3530271, 0.1531232, 0.08010995, 0, 0, 0, 0, 0, 0, 0
89.69057, Primary, 0.2933909, 0.775516, 0.5261815, 0.8740787, 0.4012704, -0.2548849, 0.1000114, 0, 0, 0, -0.007614255, -0.001785278, 0, 0
89.69057, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414319, -0.1833715, -0.4020623, 0, 0, 0, 0, 0, 0, 0
89.70445, Hmd, 0.1122173, 1.111418, 0.3579827, 0.9200532, 0.3515975, 0.1525034, 0.08138776, 0, 0, 0, 0, 0, 0, 0
89.70445, Primary, 0.2960692, 0.776404, 0.5307274, 0.886779, 0.392847, -0.2326123, 0.07201184, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.70445, Ndh, -0.3318572, 0.7379245, 0.3387066, 0.8639616, 0.2414329, -0.1833712, -0.4020639, 0, 0, 0, 0, 0, 0, 0
89.71796, Hmd, 0.1117566, 1.111789, 0.3580041, 0.9202865, 0.3507216, 0.1523201, 0.08285987, 0, 0, 0, 0, 0, 0, 0
89.71796, Primary, 0.2989889, 0.7771494, 0.534677, 0.8971288, 0.3892851, -0.2061556, 0.03341963, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.71796, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414319, -0.1833716, -0.4020623, 0, 0, 0, 0, 0, 0, 0
89.73192, Hmd, 0.1113984, 1.112072, 0.3579859, 0.9205505, 0.349834, 0.1520274, 0.08420603, 0, 0, 0, 0, 0, 0, 0
89.73192, Primary, 0.3018553, 0.7777972, 0.5383103, 0.9041677, 0.3811802, -0.1922143, 0.01536029, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.73192, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414316, -0.183371, -0.4020624, 0, 0, 0, 0, 0, 0, 0
89.74608, Hmd, 0.1110348, 1.112323, 0.3580434, 0.9206377, 0.3491719, 0.152217, 0.08564616, 0, 0, 0, 0, 0, 0, 0
89.74608, Primary, 0.3049543, 0.7786705, 0.5421852, 0.9101127, 0.3694907, -0.1866721, 0.01802746, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.74608, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414319, -0.1833716, -0.4020623, 0, 0, 0, 0, 0, 0, 0
89.75955, Hmd, 0.1107579, 1.112592, 0.3581887, 0.9207242, 0.3486234, 0.1523972, 0.08662455, 0, 0, 0, 0, 0, 0, 0
89.75955, Primary, 0.3079728, 0.7799785, 0.5457126, 0.9143659, 0.3588661, -0.185508, 0.02714603, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.75955, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639626, 0.2414327, -0.1833709, -0.4020623, 0, 0, 0, 0, 0, 0, 0
89.77353, Hmd, 0.1105043, 1.112897, 0.3583889, 0.9208372, 0.3479828, 0.1524961, 0.08781757, 0, 0, 0, 0, 0, 0, 0
89.77353, Primary, 0.3101704, 0.7820743, 0.5481028, 0.9162641, 0.3494253, -0.1926839, 0.03514241, 0, 0, 0, -0.007614255, -0.001785278, 0, 0
89.77353, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.863963, 0.2414318, -0.1833727, -0.4020612, 0, 0, 0, 0, 0, 0, 0
89.78788, Hmd, 0.1101868, 1.113124, 0.3586088, 0.9211557, 0.3468114, 0.1525685, 0.08897704, 0, 0, 0, 0, 0, 0, 0
89.78788, Primary, 0.3118674, 0.7840743, 0.5502876, 0.9175509, 0.3440255, -0.1976584, 0.02603371, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.78788, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414323, -0.1833707, -0.4020624, 0, 0, 0, 0, 0, 0, 0
89.80167, Hmd, 0.1100316, 1.113292, 0.3586417, 0.9214177, 0.3458159, 0.1527954, 0.08974577, 0, 0, 0, 0, 0, 0, 0
89.80167, Primary, 0.3137519, 0.7855651, 0.5525385, 0.9180599, 0.3413024, -0.2012622, 0.01311913, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.80167, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639622, 0.2414323, -0.1833718, -0.4020628, 0, 0, 0, 0, 0, 0, 0
89.81551, Hmd, 0.1098142, 1.113371, 0.3586434, 0.9215102, 0.3452357, 0.1531623, 0.09040292, 0, 0, 0, 0, 0, 0, 0
89.81551, Primary, 0.3156762, 0.7863907, 0.5548249, 0.9174733, 0.3404215, -0.2057625, 0.004215695, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
89.81551, Ndh, -0.3318572, 0.7379246, 0.3387066, 0.8639627, 0.2414322, -0.1833714, -0.4020619, 0, 0, 0, 0, 0, 0, 0
89.82951, Hmd, 0.1096763, 1.113443, 0.3587025, 0.9213853, 0.3451295, 0.1538458, 0.09091808, 0, 0, 0, 0, 0, 0, 0
89.82951, Primary, 0.3178579, 0.7862262, 0.5570931, 0.9160755, 0.342347, -0.2088049, 0.002171241, 0, 0, 0, -0.007583737, -0.001785278, 0, 0
